x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
1,6,8,8,0.012327,0.001027,0.005397,0.014588,0.58365,0.0,5.067518,0.074939,34.442734,0.0,8
0,2,0,0,0.0,0.0,0.002781,0.003248,0.938576,0.0,5.854773,0.589108,36.82375,0.0,0
0,0,0,0,0.0,0.0,0.00335,0.0,0.888237,0.024889,5.741035,0.792914,37.778561,0.0,0
1,9,2,4,0.0,0.0,0.002127,0.003376,0.400986,0.0,5.234361,0.204297,34.931601,0.0,10
0,0,3,0,0.032349,0.009546,0.001172,0.003783,0.883879,0.0,0.939723,0.588893,8.445209,0.0,0
10,15,21,19,0.158907,0.029995,0.008019,0.000905,0.845331,0.0,1.68311,0.33683,9.990969,0.0,0
5,0,2,2,0.013114,0.004371,0.006354,0.0,0.846223,0.0,19.17804,0.519643,75.720773,0.0,0
13,49,95,163,5.12441,0.271448,0.00846,0.008854,0.314497,0.0,0.126149,0.023981,11.819994,1.0,43
0,0,0,0,0.0,0.0,0.0,0.002096,0.922229,0.001052,13.881417,0.703896,58.814358,0.0,0
0,1,0,0,0.0,0.0,0.002798,0.001739,0.866023,0.0,10.28847,0.771381,57.97267,0.0,0
65,77,90,87,2.440493,0.160761,0.006123,0.003931,0.368759,0.0,0.172426,0.003002,6.670965,2.0,49
0,0,0,0,0.0,0.0,0.009663,0.003707,0.569451,0.013692,4.709188,0.437651,21.797788,0.0,0
1,8,0,0,0.0,0.0,0.0,0.0,0.719481,0.0,1.608892,0.502909,35.422491,0.0,0
0,1,1,0,0.0,0.0,0.004474,0.000152,0.680578,0.00627,1.792985,0.432827,26.202312,0.0,0
0,0,0,0,0.0,0.0,0.00192,0.003756,0.700838,0.0,7.65316,0.398977,45.34473,0.0,1
0,0,0,1,0.0,0.0,0.0,0.002299,0.867196,0.006184,6.751721,1.167125,37.572649,0.0,0
0,0,2,0,0.011624,0.001071,0.007393,0.001732,0.570544,0.00082,8.04722,0.486899,39.267903,0.0,0
4,15,74,15,0.378039,0.096691,0.002917,0.006423,0.470099,0.0,2.146498,0.426167,54.442541,0.0,0
0,0,0,0,0.0,0.0,0.005568,0.0,0.719657,0.0,12.136387,0.547698,42.694102,0.0,0
0,1,0,0,0.0,0.0,0.001255,0.0,0.300779,0.0,5.477977,0.789588,32.089781,0.0,0
2,4,5,2,1.62549,0.032053,0.006001,0.003678,0.754689,0.010532,6.038484,0.236921,34.803261,0.0,8
0,0,1,0,0.0,0.0,0.006342,0.00396,0.77857,0.0,0.190838,0.112721,25.210294,1.0,6
0,0,0,0,0.0,0.0,0.003062,0.003362,0.98209,0.0,1.975168,1.469525,12.648286,0.0,0
0,0,0,0,0.0,0.0,0.006048,0.000768,0.706934,0.002843,3.954667,1.155036,27.292258,0.0,0
0,0,0,0,0.0,0.0,0.001756,0.0,0.066531,0.005849,20.564552,3.831749,69.325016,0.0,0
0,2,0,0,0.0,0.0,0.005012,0.011661,0.736545,0.0,3.538456,0.725688,47.612444,0.0,0
0,0,0,0,0.0,0.0,0.000758,0.004105,0.898037,0.0,17.44176,0.348846,60.431472,0.0,0
14,12,53,105,0.050823,0.016941,0.007598,0.009546,0.652735,0.0,5.519001,0.191923,25.487144,0.0,11
1,1,0,0,0.0,0.0,0.001687,0.003398,0.821781,0.0,21.648731,0.263212,59.608321,0.0,10
0,1,0,1,0.0,0.0,0.007961,0.000554,0.582437,0.004211,5.760569,1.263666,27.545995,0.0,0
0,3,0,0,0.0,0.0,0.001493,0.0,0.502707,0.009479,1.609361,0.666479,12.862488,0.0,0
4,15,39,39,2.061207,0.193923,0.0032,0.022359,0.158909,0.17032,1.414675,0.574019,11.607997,0.0,0
16,21,63,72,3.20557,0.295123,0.005607,0.007636,0.427928,0.0,0.679769,0.149722,12.931017,0.0,56
18,171,23,42,2.36645,0.077715,0.006217,0.007205,0.325712,0.0,1.295002,0.098473,19.495777,0.0,33
1,12,8,16,0.344384,0.018931,0.003453,0.0,0.477677,0.0,6.913715,0.516835,22.231723,0.0,0
0,2,5,6,0.0,0.0,0.00649,0.001745,0.522169,0.054145,3.119931,0.312655,29.598278,0.0,5
0,0,0,0,0.0,0.0,0.0,0.0,0.409229,0.191258,14.501411,1.102754,42.676021,0.0,0
0,2,2,2,0.0,0.0,0.000659,0.001893,0.741633,0.005265,4.19132,0.398465,28.266591,0.0,0
0,1,1,0,0.0,0.0,0.003296,0.0,0.858645,0.079898,2.623717,0.637751,46.44853,0.0,0
0,0,0,0,0.0,0.0,0.01007,0.008371,0.217659,0.0,5.886374,0.431905,20.424309,0.0,0
0,0,0,0,0.0,0.0,0.003259,0.0,0.341105,0.445014,8.419189,0.586666,31.391242,0.0,0
4,4,29,26,1.003786,0.123705,0.006514,0.003982,0.616881,0.0,1.290832,0.280262,49.630183,0.0,7
3,0,9,7,0.146087,0.020129,0.014779,0.002615,0.983045,0.0,1.407515,0.603793,5.739239,0.0,0
0,0,2,1,0.0,0.0,0.004909,0.000709,0.720993,0.035381,2.335139,1.011759,31.735242,0.0,0
8,13,20,15,1.084568,0.142098,0.014893,0.003472,0.26129,0.0,1.173875,0.187183,7.584573,0.0,29
1,3,4,2,0.0,0.0,0.001671,0.004898,0.509289,0.0,1.113847,0.431926,34.397632,0.0,0
3,3,29,18,0.0,0.0,0.003589,0.005651,0.339192,0.0,1.547756,0.415647,40.731639,0.0,0
41,33,93,95,5.301675,0.253768,0.016977,0.011662,0.472904,0.0,0.454711,0.114097,6.674153,0.0,38
1,0,0,0,0.0,0.0,0.002757,0.0,0.724428,0.042778,9.107418,1.966472,42.330902,0.0,0
0,0,0,0,0.0,0.0,4e-06,0.000212,0.899877,0.0,10.983499,1.172892,43.971825,0.0,0
1,6,17,10,0.01236,0.00412,0.006719,0.012271,0.325641,0.004213,9.129363,0.815654,41.622976,0.0,0
3,21,27,7,0.413391,0.074448,0.002143,0.004919,0.540438,0.0,1.291526,0.075634,45.092498,0.0,26
0,2,0,0,0.0,0.0,0.002848,0.001672,0.492659,0.003122,10.638832,0.9124,40.829857,0.0,0
0,2,0,0,0.0,0.0,0.00341,0.0,0.492947,0.0,3.565376,0.4291,35.829742,0.0,0
5,10,32,11,0.0,0.0,0.00168,0.00534,0.683241,0.0,9.377663,0.101699,53.81601,0.0,8
2,4,26,31,2.696548,0.050419,0.003562,0.005961,0.639051,0.020179,0.871225,0.211122,35.347285,0.0,11
1,9,1,1,0.109142,0.03249,0.0,0.0,0.604423,0.0,2.989783,0.623268,46.148909,0.0,0
12,72,66,56,1.718621,0.1113,0.004321,0.002505,0.273776,0.0,1.035283,0.39476,31.327942,0.0,0
0,1,0,1,0.0,0.0,0.004067,0.007169,0.825403,0.0,5.639923,0.16341,45.001666,0.0,4
2,2,0,4,0.0,0.0,0.012444,0.003422,0.277551,0.082449,15.6097,0.290766,65.392807,0.0,3
0,2,4,9,0.080948,0.026983,0.005363,0.007735,0.664931,0.0,0.216776,0.207242,25.513506,1.0,6
2,12,20,29,4.694719,0.171171,0.004434,0.002911,0.371342,0.23984,0.917919,0.071852,10.215487,0.0,4
3,34,7,19,0.340502,0.113501,0.012768,0.008263,0.378101,0.0,3.695845,0.357301,22.342103,0.0,0
37,43,79,93,8.025031,0.203293,0.00574,0.013567,0.313465,0.0,0.811548,0.209137,3.105763,0.0,53
0,5,1,3,0.0,0.0,0.002547,0.001165,0.81305,0.001053,3.221184,0.341081,27.826201,0.0,0
0,7,0,2,2.478321,0.073073,0.003541,0.006879,0.523547,0.0,4.185335,0.114002,31.329377,0.0,10
19,22,96,87,2.379655,0.079669,0.007489,0.006223,0.211465,0.0,4.632593,0.185161,19.849439,0.0,28
0,3,0,0,0.0,0.0,0.005155,0.003613,0.618728,0.0,10.240167,0.999267,41.003103,0.0,0
0,0,0,0,0.024302,0.00405,0.001863,0.003397,0.820143,0.000416,7.15782,0.565683,51.694932,0.0,0
0,4,0,0,0.0,0.0,0.004237,0.000863,0.455764,0.0,3.526678,1.643741,28.504975,0.0,0
13,40,11,12,1.310847,0.268509,0.008859,0.006917,0.282717,0.0,0.591689,0.032435,9.986857,0.0,34
1,28,28,33,3.053672,0.307261,0.004762,0.005354,0.332241,0.003159,6.554399,0.233834,24.950052,0.0,8
5,21,36,17,1.31024,0.079566,0.005317,0.0,0.351219,0.145482,0.799378,0.635307,14.999956,0.0,0
0,1,0,0,0.0,0.0,0.001191,0.0,0.812301,0.000819,6.095088,1.383603,36.735702,0.0,0
0,0,0,0,0.0,0.0,0.000524,0.003402,0.785538,0.0,2.33515,1.345147,46.678285,0.0,0
0,1,0,0,0.0,0.0,0.00042,0.00303,0.891772,0.0,6.127702,0.137711,21.501759,0.0,2
0,0,0,0,0.0,0.0,0.00182,0.005485,0.897449,0.0,5.737023,1.881051,39.610646,0.0,0
1,0,0,2,0.013081,0.00436,0.017141,0.003406,0.167089,0.0,4.24633,0.282419,16.058634,0.0,2
0,0,2,0,0.0,0.0,0.003611,0.001704,0.786448,0.015801,12.101883,0.25126,40.889218,0.0,2
0,0,0,0,0.0,0.0,0.000328,0.003428,0.61574,0.122756,8.437133,0.880996,39.801872,0.0,0
0,3,2,1,0.0,0.0,0.003813,0.0,0.823907,0.0,8.164959,0.576948,40.670077,0.0,0
0,0,2,1,0.0,0.0,0.003982,0.0,0.476445,0.002107,7.285033,0.577827,22.519855,0.0,0
1,14,0,1,0.40548,0.022527,0.00484,0.000134,0.090577,0.0,0.594499,0.384706,30.46863,0.0,0
0,0,0,3,0.0,0.0,0.002458,0.003605,0.941547,0.0,13.840983,0.27977,70.636826,0.0,2
0,0,1,0,0.0,0.0,0.0,0.0,0.948977,0.0,6.36169,0.845657,41.046559,0.0,0
2,9,23,17,0.084472,0.00609,0.001249,0.005394,0.436818,0.0,1.531101,0.109917,54.416862,0.0,17
7,10,72,22,1.125644,0.088479,0.006309,0.006931,0.582174,0.0,0.645291,0.090737,13.723636,0.0,26
9,19,18,22,0.476962,0.028266,0.005463,0.003541,0.367211,0.0,0.701329,0.163846,37.77824,0.0,13
2,19,9,17,0.522114,0.032872,0.006759,0.003858,0.207778,0.023618,3.988047,0.06499,22.265558,0.0,2
0,0,4,0,0.0,0.0,0.000561,0.000747,0.96143,0.0,19.168459,0.313052,62.255307,0.0,0
27,53,97,106,2.808643,0.129131,0.00448,0.007591,0.204633,0.001053,1.529341,0.131844,24.535425,0.0,20
32,32,144,203,4.882931,0.299869,0.003809,0.008402,0.373095,0.0,3.310539,0.218143,8.68396,0.0,46
11,20,38,81,0.094866,0.029427,0.003626,0.00311,0.413184,0.0,2.195161,0.345759,34.880186,0.0,1
3,36,38,39,0.424746,0.059967,0.0102,0.015198,0.356186,0.0,1.721732,0.015428,31.532849,0.0,42
0,3,0,1,0.005311,0.00177,0.003013,0.006888,0.489223,0.095109,8.727772,0.656281,25.573583,0.0,0
2,10,34,29,0.65514,0.02628,0.006292,0.004287,0.463621,0.0,0.965832,0.330576,19.04729,0.0,0
7,22,4,0,2.629402,0.151661,0.006895,0.0,0.508543,0.008425,2.73045,0.653393,17.723795,0.0,0
43,47,216,222,5.094703,0.240013,0.015451,0.014842,0.336778,0.0,0.747144,0.166608,6.501891,0.0,73
0,2,0,2,0.0,0.0,0.000994,0.001787,0.820195,0.002838,5.724728,0.191688,22.349433,0.0,2
0,0,0,0,0.0,0.0,0.004016,0.0,0.902502,0.0,9.643747,1.266544,59.692664,0.0,0
3,46,22,21,1.719157,0.232973,0.003516,0.004317,0.418137,0.0,3.829278,0.152488,16.054435,0.0,19
0,0,0,0,0.0,0.0,0.000888,0.003334,0.811593,0.0,7.130553,1.102961,51.109046,0.0,0
0,0,0,0,0.0,0.0,0.003911,0.0,0.733982,0.184432,2.92139,0.489128,46.729164,0.0,0
0,0,0,0,0.0,0.0,0.003651,0.001563,0.884339,0.0,6.121658,1.08717,57.5745,0.0,0
0,0,2,0,0.0,0.0,0.00659,0.0,0.768477,0.012425,13.835279,1.250877,48.301334,0.0,0
0,0,0,0,0.0,0.0,0.002173,0.0,0.767012,0.009477,5.082491,0.933358,34.206509,0.0,0
0,0,1,0,0.0,0.0,0.001339,0.003369,0.448082,0.0,4.704768,1.661313,28.491888,0.0,0
4,9,25,25,0.224373,0.046774,0.004552,0.002515,0.618895,0.002106,2.762333,0.153208,11.569032,0.0,6
10,28,119,96,0.611449,0.091762,0.007422,0.006134,0.50424,0.0,1.345508,0.174611,13.466412,0.0,25
0,0,1,0,0.0,0.0,0.000389,0.0,0.744676,0.0,22.497403,0.369033,58.865177,0.0,0
3,3,2,1,0.281352,0.030129,0.004206,0.002745,0.809805,0.011586,0.595269,0.481269,13.500802,0.0,0
13,11,61,51,2.437631,0.118475,0.016122,0.005013,0.540503,0.133478,0.820649,0.216324,5.418368,0.0,19
0,3,1,4,0.0,0.0,0.002197,0.000787,0.440452,0.002223,5.798009,0.518533,25.166623,0.0,0
12,39,79,114,0.824524,0.089267,0.002748,0.003961,0.303606,0.001053,0.86716,0.08898,22.989245,0.0,10
0,0,2,1,0.0,0.0,0.00395,0.00304,0.583417,0.133992,2.941728,0.862143,36.123273,0.0,0
0,0,0,0,0.0,0.0,0.0,0.001667,0.971505,0.0,26.730221,0.741755,83.433771,0.0,0
12,18,119,202,3.289592,0.115531,0.007253,0.005708,0.118587,0.0,2.408635,0.227139,30.094464,0.0,56
14,12,96,64,2.04612,0.157287,0.012175,0.001792,0.498151,0.036451,3.226638,0.111325,10.960352,0.0,25
0,0,0,0,0.0,0.0,0.005559,0.0,0.920903,0.0,20.27498,0.538229,62.440927,0.0,0
1,0,0,0,0.474351,0.074224,0.007904,0.0,0.44568,0.344064,10.066702,0.932423,42.74106,0.0,0
32,37,81,103,8.055669,0.261461,0.013859,0.002716,0.365704,0.0,0.670028,0.146931,4.436217,0.0,16
0,0,0,0,0.0,0.0,0.001573,0.004181,0.701687,0.074982,16.281477,0.555309,61.144354,0.0,0
6,14,21,35,3.070393,0.292158,0.005712,0.005454,0.430976,0.008424,1.449261,0.326653,14.730607,0.0,10
2,0,1,1,0.0,0.0,0.003628,0.001777,0.800081,0.002105,23.893027,0.199843,69.073776,0.0,2
0,2,2,0,0.0,0.0,0.005626,0.009876,0.634237,0.003159,3.464211,0.359382,24.293344,0.0,2
0,2,0,0,0.0,0.0,0.001723,0.003719,0.832421,0.002283,5.119599,0.481918,61.838194,0.0,0
0,0,3,3,0.031731,0.002691,0.019387,0.010308,0.433824,0.368544,0.870548,0.1485,1.877705,0.0,10
52,122,94,77,2.880907,0.333786,0.006664,0.015596,0.203204,0.0,1.050875,0.279032,18.958771,0.0,22
44,39,180,121,8.917162,0.28826,0.014761,0.01504,0.337966,0.0,0.129528,0.127231,2.920987,2.0,127
2,10,0,1,0.0,0.0,0.0,0.007072,0.577056,0.003158,4.727496,0.141182,34.976823,0.0,2
2,0,1,2,0.001612,0.000537,0.002403,0.000497,0.531097,0.177955,16.496309,0.356196,67.04768,0.0,1
0,0,0,0,0.0,0.0,0.0,0.003352,0.901692,0.0,5.24436,2.146203,42.426619,0.0,0
0,0,0,2,0.0,0.0,0.005108,0.0,0.682866,0.0,8.433325,0.409518,48.794855,0.0,0
0,0,0,0,0.0,0.0,0.002975,0.001688,0.769915,0.170574,2.073692,0.886939,35.412212,0.0,0
0,0,0,0,0.0,0.0,0.0,0.0,0.884241,0.002289,1.716222,0.783557,38.402327,0.0,0
1,0,2,0,0.0,0.0,0.000193,0.0,0.619331,0.0,11.62949,0.86046,59.939807,0.0,0
4,22,67,52,0.86851,0.047452,0.000592,0.004085,0.353897,0.0,2.289394,0.04518,28.558078,0.0,31
6,18,39,29,4.144322,0.271817,0.007425,0.00314,0.42037,0.0,0.61038,0.325954,21.862231,0.0,4
0,2,1,4,0.415011,0.025811,0.001557,0.007605,0.842592,0.0,0.541752,0.187291,47.908228,0.0,5
2,13,20,18,1.178958,0.112638,0.00428,0.001622,0.467496,0.0,1.119274,0.334275,17.097506,0.0,4
9,0,2,8,0.0,0.0,0.0,0.0,0.736949,0.0442,6.472363,0.726812,57.209246,0.0,0
1,0,2,1,0.0,0.0,0.006103,0.0,0.735097,0.0,23.390292,0.077868,68.226205,0.0,4
6,6,12,14,2.573254,0.244434,0.001604,0.006971,0.359994,0.0,1.124594,0.155321,16.4297,0.0,6
0,0,0,0,0.0,0.0,0.002984,9.4e-05,0.988784,0.0,1.718105,0.476161,16.895082,0.0,0
0,1,4,6,0.0,0.0,0.002709,0.003617,0.866058,0.0,1.566948,0.830977,27.095479,0.0,0
8,35,120,100,3.729033,0.345793,0.007896,0.0,0.106706,0.0,1.544427,0.123863,13.375821,0.0,1
20,67,128,72,3.100543,0.10643,0.004643,0.006934,0.357127,0.0,1.712037,0.094463,33.876814,0.0,37
0,0,0,1,0.0,0.0,0.007945,0.0,0.012972,0.005806,16.938607,0.465397,66.720988,0.0,0
2,9,21,18,0.319862,0.021246,0.003597,0.001827,0.656609,0.027379,2.905487,0.194848,19.158825,0.0,3
17,52,81,59,2.592443,0.249972,0.022369,0.027152,0.15587,0.0,1.097741,0.120037,11.458402,0.0,6
1,10,27,31,2.245452,0.170176,0.009612,0.006885,0.657409,0.0,0.147896,0.103035,14.439156,1.0,27
1,4,5,5,0.0,0.0,0.011198,0.006739,0.424917,0.108646,3.529453,0.010657,42.720984,0.0,4
2,2,17,41,0.886382,0.063893,0.015505,0.013886,0.10959,0.0,3.906029,0.348131,29.82549,0.0,3
2,0,0,2,0.0,0.0,0.003642,0.0,0.932496,0.0,11.760554,0.451675,62.125195,0.0,0
16,33,170,61,3.674173,0.412469,0.006974,0.004243,0.193923,0.001053,1.043529,0.00271,12.065804,0.0,53
1,33,31,21,0.374803,0.081111,0.006769,0.001054,0.345145,0.026325,3.314471,0.288141,20.61699,0.0,6
1,18,2,0,0.133854,0.044618,0.01211,0.003503,0.689753,0.014007,1.90106,0.30727,17.174216,0.0,12
0,3,18,29,0.0,0.0,0.007315,0.00261,0.270647,0.000263,7.117167,0.389072,30.867477,0.0,0
0,6,11,17,0.0,0.0,0.001743,0.0026,0.64147,0.0,7.270498,0.083759,26.342996,0.0,8
6,44,49,81,2.209304,0.074852,0.009522,0.007184,0.200108,0.0,1.117409,0.202214,20.83314,0.0,9
0,1,14,8,0.0,0.0,0.001181,0.001772,0.931511,0.0,8.194871,0.272039,23.376457,0.0,2
0,2,0,0,0.0,0.0,0.003626,0.003886,0.647286,0.012635,0.960041,0.702692,26.355838,0.0,0
0,1,1,1,0.001399,0.000466,0.000658,0.010094,0.780501,0.0,0.782499,0.649676,24.671599,0.0,0
6,23,28,43,1.105126,0.024648,0.006266,0.003817,0.431343,0.005383,2.35857,0.103164,26.623446,0.0,8
2,14,6,5,0.0,0.0,0.00459,0.003369,0.403817,0.0,1.843284,0.356615,28.130863,0.0,0
1,1,2,1,0.577072,0.04143,0.013423,0.0,0.924849,0.0,1.753834,0.543299,9.157202,0.0,0
1,0,5,5,0.0,0.0,0.003843,0.002617,0.953403,0.0,13.27939,1.620617,45.36514,0.0,0
0,2,1,2,0.0,0.0,0.0,0.003376,0.778882,0.0,12.537924,0.411387,53.291978,0.0,0
2,7,25,24,0.185398,0.009293,0.001474,0.00561,0.445189,0.003159,11.52239,0.142572,31.667925,0.0,14
7,38,8,3,0.371686,0.123895,0.002369,0.003345,0.364746,0.0,3.267737,0.164979,35.364536,0.0,2
22,48,96,107,4.883538,0.270838,0.002171,0.011134,0.392091,0.0,0.749102,0.181306,4.038215,0.0,79
0,1,13,11,0.072336,0.004923,0.007532,0.003523,0.444592,0.001053,1.6207,0.171633,20.483998,0.0,8
1,6,1,3,0.501435,0.167145,0.005081,0.007831,0.624374,0.0,3.455976,0.377668,31.804733,0.0,4
2,5,14,21,0.078844,0.026281,0.006502,0.010195,0.67027,0.0,5.411391,0.157451,26.274817,0.0,13
0,1,1,1,0.0,0.0,0.002928,0.010416,0.776677,0.0,8.823635,0.459918,56.15831,0.0,0
7,7,50,12,1.048838,0.057112,0.002498,0.006949,0.438761,0.000176,1.605375,0.099404,34.221778,0.0,12
0,0,0,0,0.0,0.0,0.0,0.001181,0.053029,0.900175,2.519433,2.093731,47.54933,0.0,0
0,0,0,0,0.0,0.0,0.001687,0.00015,0.913547,0.0,21.179736,0.410203,62.796632,0.0,0
0,10,2,0,0.0,0.0,0.002317,0.001811,0.587648,0.0,1.187844,0.331106,33.945775,0.0,0
1,2,0,1,0.0,0.0,0.00843,0.00843,0.54123,0.026461,3.572484,0.568307,33.047115,0.0,0
0,1,0,0,0.0,0.0,0.0,0.0,0.807237,0.06108,15.101316,1.293996,43.132023,0.0,0
0,1,2,1,0.0,0.0,0.001809,0.0,0.869204,0.0,6.840479,0.27546,38.977329,0.0,2
0,0,0,0,0.0,0.0,0.0,0.001359,0.487012,0.042953,12.218738,1.703631,60.181799,0.0,0
7,67,16,27,1.266084,0.092352,0.004163,0.005985,0.430256,0.0,0.580422,0.153732,10.743586,0.0,23
7,1,7,6,1.788797,0.051058,0.001888,0.0,0.859894,0.014831,3.330346,1.221322,18.323557,0.0,0
42,54,97,119,3.841201,0.343234,0.010545,0.004826,0.232484,0.0,1.476985,0.141357,15.883735,0.0,10
31,41,281,267,3.99597,0.346993,0.014963,0.006156,0.163845,0.0,0.453222,0.099696,14.136419,0.0,40
3,3,15,12,2.629179,0.05338,0.006509,0.003926,0.544183,0.0,3.232104,0.132301,23.416769,0.0,21
0,0,0,0,0.0,0.0,0.0,0.005129,0.931156,0.0,9.619836,0.435855,45.244641,0.0,0
5,33,25,34,2.998555,0.268211,0.007498,0.007427,0.368594,0.0,0.877875,0.079008,7.546356,0.0,22
1,3,8,6,1.097129,0.169999,0.007771,0.000769,0.515136,0.001053,4.224307,0.402254,14.454952,0.0,0
0,4,0,0,0.0,0.0,0.0,0.003355,0.834706,0.000205,3.798314,0.210916,34.741144,0.0,5
0,0,0,0,0.0,0.0,0.0,0.007935,0.780242,0.057845,17.349146,1.710012,65.674305,0.0,0
0,0,0,0,0.0,0.0,0.001757,0.0,0.671896,0.0,3.370179,0.897749,41.552267,0.0,0
0,0,2,1,0.000837,0.000279,0.005273,0.007241,0.522285,0.198579,3.267405,0.226892,38.161885,0.0,10
4,19,37,23,2.711442,0.23593,0.002441,0.0,0.565241,0.0,1.249684,0.426962,20.834589,0.0,0
1,10,1,0,0.0,0.0,0.004554,0.0,0.462536,0.0,7.192462,0.45469,40.239572,0.0,0
1,4,6,8,0.096296,0.008932,0.002903,0.0,0.232405,0.512302,1.386582,0.047855,49.098946,0.0,4
0,0,0,0,0.0,0.0,0.004998,0.003465,0.948939,0.0,4.892347,1.242831,28.38502,0.0,0
0,5,0,1,0.0,0.0,0.002086,0.004725,0.268785,0.242962,5.331767,0.143353,46.507003,0.0,4
8,18,25,26,3.465847,0.161492,0.010589,0.006719,0.354411,0.0,1.484627,0.267762,29.998243,0.0,4
0,1,3,7,0.0,0.0,0.002547,0.003473,0.799921,0.0,5.791537,0.338239,62.592102,0.0,0
39,46,214,350,2.399952,0.239482,0.011783,0.008155,0.29741,0.0,0.23911,0.031571,12.524484,1.0,70
0,0,2,1,0.0,0.0,0.002657,0.001267,0.807947,0.0,6.485253,0.241524,55.122456,0.0,4
1,2,0,0,0.0,0.0,0.002351,0.004312,0.53918,0.027213,7.07542,1.063255,31.448597,0.0,0
0,2,0,0,0.075108,0.0067,0.002784,0.002784,0.512133,0.245348,6.830579,0.357763,25.586643,0.0,1
3,3,16,35,0.109213,0.008142,0.003358,0.00336,0.704163,0.0,0.968083,0.283627,19.357982,0.0,2
0,1,1,0,0.0,0.0,0.002168,0.002168,0.972217,0.0,8.568267,0.127399,37.60395,0.0,2
6,23,7,11,0.0,0.0,0.00997,0.008489,0.246692,0.0,8.034784,0.197,35.219523,0.0,4
0,2,10,5,0.003778,0.001259,0.00526,0.00526,0.886825,0.0,7.527634,0.140554,27.506722,0.0,2
0,0,0,0,0.0,0.0,0.004336,0.002998,0.99838,0.0,16.790505,1.873815,45.941435,0.0,0
74,0,4,5,0.696229,0.072561,0.003974,0.0,0.833783,0.0,20.414006,0.356894,76.864025,0.0,2
0,0,0,0,0.0,0.0,0.000221,0.012224,0.877538,0.0,2.984766,0.711969,28.831475,0.0,0
0,1,0,0,0.0,0.0,0.000931,0.000931,0.918931,0.0,4.921576,0.486068,57.366047,0.0,0
0,0,0,0,0.0,0.0,0.000763,0.0,0.909631,0.00119,8.295612,0.473623,26.443332,0.0,0
0,0,1,0,0.0,0.0,0.000526,0.0,0.63495,0.001053,7.894172,1.247377,44.570544,0.0,0
0,0,0,0,0.0,0.0,0.003971,0.002464,0.750065,0.014902,11.27507,1.502483,56.563306,0.0,0
5,25,14,37,0.432391,0.110259,0.006548,0.011083,0.50254,0.0,3.465501,0.097632,21.710782,0.0,58
2,2,2,2,0.0,0.0,0.002095,0.001277,0.392042,0.000118,8.775037,0.372278,38.373271,0.0,0
0,0,0,0,0.0,0.0,0.000301,0.002924,0.252831,0.313659,7.667866,0.49249,57.393541,0.0,0
4,2,19,3,1.31606,0.161956,0.004892,0.0,0.349438,0.010529,1.501173,0.226623,22.043521,0.0,3
52,95,505,376,3.101143,0.202977,0.020056,0.02445,0.084173,0.0,0.040659,0.216737,13.154883,2.0,11
0,0,0,0,0.0,0.0,0.003954,0.001688,0.285984,0.187529,3.213,0.453074,27.872695,0.0,0
0,0,0,3,0.0,0.0,0.001667,0.0,0.768066,0.019315,8.862618,1.728119,53.808281,0.0,0
0,1,1,1,0.01296,0.00432,0.001901,0.001148,0.594719,0.0,13.250106,0.537647,33.459782,0.0,0
0,19,4,5,0.0,0.0,0.004212,0.00492,0.794737,0.0,2.328674,0.308275,16.749227,0.0,0
0,0,0,0,0.0,0.0,0.002771,0.001876,0.990077,0.0,2.473209,0.508221,12.437708,0.0,0
0,0,0,0,0.0,0.0,0.004335,0.0,0.697488,0.0,5.032003,1.110964,36.928261,0.0,0
0,17,33,21,2.586062,0.305586,0.005606,0.007754,0.458074,0.0,3.284904,0.068311,16.060752,0.0,28
0,6,0,1,0.0,0.0,0.000945,0.000596,0.572049,0.119519,6.406041,0.325692,26.478493,0.0,1
0,12,17,20,0.0,0.0,0.002181,0.002369,0.461278,0.0,5.2506,0.013838,21.659523,0.0,4
0,0,1,3,0.0,0.0,0.004901,0.004407,0.420143,0.059131,5.950957,0.425566,28.071608,0.0,0
1,12,2,1,0.0,0.0,0.00389,0.002496,0.556563,0.004213,3.937098,0.236345,28.184794,0.0,4
1,1,4,4,0.0,0.0,0.006361,0.0,0.612479,0.002974,5.083363,0.402557,33.949706,0.0,0
2,0,0,1,0.0,0.0,0.003241,0.0,0.724363,0.0,1.826608,0.846561,50.271966,0.0,0
29,159,72,108,1.922608,0.171824,0.014161,0.018542,0.323277,0.0,0.678713,0.158505,12.384362,0.0,8
0,3,2,2,0.140449,0.026028,0.004524,0.001776,0.438163,0.020294,4.890932,0.458067,16.089998,0.0,0
0,1,1,3,0.0,0.0,0.000713,0.003477,0.599375,0.036725,10.817456,0.650042,41.595609,0.0,0
0,0,0,0,0.0,0.0,0.001817,0.002326,0.943987,0.0,14.678706,0.766748,71.413795,0.0,0
9,15,20,18,0.18849,0.009741,0.005385,0.006976,0.445757,0.0,8.341886,0.285207,35.159246,0.0,12
1,6,24,7,0.112806,0.014662,0.008678,0.006199,0.490116,0.0,4.524354,0.093308,20.161569,0.0,12
15,117,220,166,5.162305,0.328164,0.007329,0.011748,0.162564,0.0,1.391201,0.158083,10.457365,0.0,89
0,0,0,1,0.0,0.0,0.001444,0.0,0.847259,0.014294,8.375114,4.01954,54.475437,0.0,0
4,45,23,25,0.528355,0.094743,0.007665,0.007164,0.614795,0.0,2.272656,0.144218,10.550812,0.0,8
