y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
213.355556,49,87,154,301,7.644772,0.404617,0.005984,0.003501,0.195139,0,1.062924,0.142214,8.745916,0,7,N,H
167.377778,26,51,132,212,4.996444,0.423388,0.005438,0.006789,0.148102,0,1.305156,0.256183,9.245748,0,7,N,J
63.177778,0,8,6,2,1.542949,0.245204,0.005309,0.008221,0.326309,0.004549,2.40791,0.383474,11.245223,0,0,N,H
43.733333,1,8,2,4,1.067021,0.155472,0.011672,0.011769,0.391504,0,2.199661,0.107122,11.74512,0,5,Y,H
38.066667,0,3,0,0,1.636415,0.126715,0.009017,0.005179,0.519073,0.014396,2.092604,0.118884,12.245025,0,13,N,K
17.733333,0,7,0,0,4.034161,0.504357,0.002982,0.001633,0.120869,0,1.98639,0.236495,12.744938,0,7,N,K
17.711111,1,4,1,1,2.711904,0.227617,0.002574,0.008151,0.248851,0,1.792738,0.199286,13.244857,0,16,Y,H
63.555556,6,48,7,10,0.944915,0.0905,0.005546,0.008267,0.441685,0,0.523425,0.113867,10.782176,0,12,Y,J
56.155556,3,20,38,71,2.911015,0.128389,0.007901,0.003397,0.310458,0.353673,0.816769,0.044611,10.283391,0,8,N,J
243.622222,8,29,304,26,6.647073,0.321124,0.00621,0.014452,0.139155,0.001919,0.507909,0.229459,9.784729,0,11,N,K
203.219444,29,70,91,120,8.955735,0.355514,0.011943,0.002575,0.236231,0,0.778904,0.156886,8.787863,0,1,Y,H
387.911111,41,50,155,221,7.884779,0.370158,0.006433,0.005302,0.201897,0,0.46462,0.169671,8.289712,0,53,Y,J
222.688889,40,31,289,332,8.939232,0.357941,0.013107,0.005612,0.257485,0,0.484379,0.168414,7.791799,0,31,N,J
363.511111,48,35,228,284,7.948566,0.349176,0.01508,0.010189,0.257091,0,0.484953,0.091905,7.294171,0,29,N,J
369.755556,20,34,202,120,7.336337,0.349429,0.02015,0.005508,0.303056,0,0.53962,0.098707,6.796891,0,12,N,H
157.066667,21,68,49,57,5.608862,0.204751,0.022306,0.016875,0.53998,0,0.340174,0.180411,6.300042,0,80,Y,H
347.888889,35,54,78,73,5.594253,0.256289,0.018881,0.022892,0.349868,0,0.384628,0.09779,4.813411,0,47,Y,K
175.266667,16,11,67,68,3.474625,0.198198,0.021372,0.012609,0.527555,0,0.33944,0.224188,4.319922,1,67,Y,J
303.111111,31,20,59,67,7.687913,0.324574,0.013525,0.004185,0.248092,0,0.576269,0.233843,3.338761,0,19,N,H
628.244444,28,54,66,99,6.877735,0.27892,0.017218,0.023164,0.216312,0,0.124107,0.058178,1.904133,2,14,Y,H
488.8,54,98,95,177,13.541363,0.21727,0.019801,0.025336,0.151623,0,0.386028,0.116295,1.455514,0,44,Y,H
290.555556,47,123,82,115,9.310997,0.179297,0.014584,0.035498,0.195518,0,0.505821,0.162363,1.054192,0,25,Y,H
313.4,43,121,179,418,8.455151,0.199637,0.016153,0.014706,0.246588,0,0.256671,0.072043,0.777252,1,81,N,J
207.933333,30,134,194,332,11.065161,0.220569,0.012447,0.01294,0.289337,0,0.318337,0.101726,0.772606,0,36,N,J
219.822222,22,121,90,121,9.113881,0.256125,0.01424,0.011359,0.245344,0,0.749081,0.242021,1.443094,0,23,Y,J
569.444444,35,52,182,430,10.591892,0.397545,0.027674,0.011711,0.080123,0,0.789243,0.138294,1.890852,0,61,Y,K
131.755556,13,21,26,43,6.172184,0.217069,0.018782,0.009171,0.410117,0,1.061787,0.263027,2.359686,0,48,Y,K
141.466667,20,13,45,58,6.446281,0.17756,0.00821,0.005476,0.515092,0,0.312449,0.111729,3.81399,0,16,N,J
9.797222,2,5,13,8,0.523039,0.013011,0.017351,0,0.634343,0.098569,0.452286,0.421581,4.305731,0,0,N,K
700.177778,71,26,148,439,8.236308,0.451518,0.014391,0.004047,0.031404,0,0.962447,0.198054,5.789449,0,67,Y,K
204.066667,44,135,199,207,6.534872,0.326745,0.005208,0.002136,0.175461,0,0.321162,0.228732,7.279843,0,50,N,J
189.622222,15,46,50,77,4.096632,0.203394,0.005085,0,0.46852,0,0.603902,0.310647,7.777462,0,0,N,H
149.488889,27,255,80,65,4.760167,0.237465,0.00303,0.010894,0.356953,0,0.541961,0.309845,8.275368,0,3,Y,K
281.377778,24,4,77,125,3.472488,0.242767,0.016753,0.01093,0.296611,0,0.970038,0.009722,9.271856,0,2,N,H
108.422222,21,67,69,80,2.459952,0.356715,0.005887,0,0.178856,0,2.851336,0.063014,11.266699,0,13,N,J
16.911111,1,20,9,5,2.034795,0.213942,0.005172,0,0.28269,0,2.677797,0.428461,11.765684,0,0,N,J
18.711111,5,4,6,3,1.392801,0.212159,0.00241,0.008307,0.192366,0,2.278306,0.171676,13.263096,0,59,Y,H
46.711111,2,9,10,28,2.744434,0.178271,0.00222,0,0.554396,0,2.226846,0.321575,13.762358,0,0,Y,K
6.244444,0,4,0,3,0.603628,0.050136,0,0.00058,0.73296,0,2.448503,0.348714,14.761033,0,0,N,H
3.472222,0,3,0,0,0.068,0.022667,0.004175,0.003387,0.640177,0,2.898234,0.388341,22.754624,0,0,N,J
36.355556,1,8,2,1,0.082066,0.027355,0.008307,0.008396,0.542226,0,2.48555,0.210378,23.25437,0,6,N,K
52.511111,0,3,0,1,2.99485,0.079009,0.004793,0,0.359096,0,0.276677,0.224333,11.324575,1,10,N,H
107.177778,8,39,56,65,3.825156,0.250618,0.01052,0.00422,0.350374,0,0.296379,0.080569,10.827686,0,16,N,H
69.733333,20,47,64,77,3.687404,0.136511,0.003224,0.011321,0.334677,0.07782,0.384573,0.137489,7.854654,0,75,Y,J
248.377778,19,68,44,53,5.684208,0.213125,0.007404,0.014293,0.312152,0.017886,0.881728,0.121995,7.361276,0,114,N,J
93.622222,13,17,42,34,3.01634,0.161262,0.015628,0.019196,0.583193,0,0.166949,0.107202,6.377616,1,65,N,H
1431.911111,53,95,80,99,10.018369,0.270023,0.017873,0.013976,0.379634,0,0.736723,0.171396,5.399962,0,5,N,H
210.222222,49,65,167,196,9.446519,0.312859,0.020977,0.008649,0.241717,0,0.462936,0.102267,4.432289,0,18,Y,K
407.555556,59,51,125,176,8.526252,0.270602,0.024167,0.009407,0.248546,0,0.381658,0.157078,3.95449,0,56,Y,K
845.244444,64,143,365,342,10.303254,0.33972,0.025937,0.017318,0.194728,0,0.046011,0.042373,1.439856,1,91,Y,J
166.755556,22,5,27,18,4.717064,0.2599,0.02176,0,0.532633,0.001516,0.793916,0.387169,2.559606,0,0,N,J
299.933333,32,38,49,67,7.512883,0.185267,0.012748,0.009384,0.527,0,0.79082,0.178953,3.94081,0,55,Y,K
267.511111,36,16,129,291,6.492618,0.295235,0.020493,0.002453,0.292419,0,0.39936,0.044652,6.363488,0,38,N,J
126.866667,10,19,55,62,2.738596,0.232236,0.005962,0.005451,0.317336,0,0.164893,0.184638,6.85469,1,26,Y,K
143.733333,4,10,5,4,2.836216,0.134713,0.0046,0.005555,0.602642,0,0.676489,0.026341,7.840432,0,13,Y,H
99.866667,2,8,298,36,4.667547,0.411601,0.014751,0.004172,0.257128,0,0.82372,0.238203,9.32474,0,36,Y,H
44.111111,6,61,68,22,1.046743,0.19631,0.0143,0.004238,0.300468,0,1.323685,0.256202,9.820569,0,12,N,K
36.266667,10,99,27,22,2.33611,0.366985,0.001726,0.002267,0.197955,0,1.823668,0.242635,10.316801,0,13,N,H
45.311111,7,11,77,49,1.157673,0.130223,0.002251,0.002287,0.62458,0,2.323659,0.247192,10.813379,0,13,N,K
43.488889,0,0,7,7,0.825934,0.084615,0.000351,0,0.26921,0,3.162702,0.25863,11.807403,0,0,Y,K
14.755556,0,14,0,1,2.3993,0.211152,0.000813,0,0.592003,0.006065,2.898153,0.64572,12.802358,0,0,N,K
59.355556,1,16,4,7,1.81309,0.250867,0.002226,0.008421,0.138358,0,2.769016,0.16517,13.300119,0,14,Y,H
38.955556,0,3,6,3,1.999523,0.167528,0.000503,0,0.776394,0,2.726832,0.370077,13.798042,0,0,N,K
9.044444,0,2,0,3,1.309537,0.109128,0.002293,0,0.607645,0,2.775568,0.749064,14.29611,0,0,Y,J
8.155556,0,12,1,0,1.775411,0.147951,0.002259,0.001452,0.439246,0,2.910659,0.368252,14.794309,0,0,Y,J
17.311111,2,19,8,26,0.132896,0.044299,0.005606,0.006757,0.472354,0,3.803666,0.292577,21.777759,0,38,Y,K
52.866667,1,8,1,2,0,0,0,0.004699,0.280109,0,2.493875,0.535295,23.774818,0,0,N,J
173.555556,24,34,79,53,3.836845,0.295044,0.006419,0.037337,0.174071,0,0.374382,0.169656,9.418103,0,69,Y,H
132.466667,14,28,130,86,4.821661,0.207441,0.021979,0.007182,0.361795,0.029397,0.454292,0.099565,8.437195,0,22,N,H
19.511111,14,20,65,63,4.700173,0.1864,0.012778,0.005334,0.433512,0.067734,0.579594,0.094584,7.948525,0,5,N,H
101.2,3,16,11,20,1.747764,0.093237,0.012618,0.005367,0.468568,0.171878,0.76325,0.165573,7.461357,0,2,N,K
471.022222,21,25,29,40,8.124355,0.290368,0.005707,0.012162,0.313911,0,0.311769,0.264016,6.976006,1,9,N,J
68.022222,7,8,52,27,0.769745,0.04971,0.028192,0.006495,0.811474,0,0.334439,0.240732,6.492877,0,10,Y,J
87.244444,9,7,40,31,2.210387,0.121034,0.019742,0,0.767309,0,0.791517,0.386624,6.012508,0,0,N,H
344.2,23,31,48,51,5.693026,0.232568,0.014891,0.017835,0.375526,0,0.363945,0.001021,5.535617,0,53,Y,J
511.444444,42,82,73,103,8.381214,0.270054,0.007718,0.023098,0.187618,0,0.236044,0.04095,5.063186,1,73,N,H
48.177778,18,41,12,15,7.16803,0.299063,0.019238,0.0031,0.397388,0,0.383262,0.186322,3.256847,0,17,Y,J
234.155556,17,37,136,112,5.088504,0.214427,0.010008,0.006755,0.526876,0,0.345239,0.260244,2.468329,0,4,N,K
229.933333,29,56,82,65,9.869954,0.299324,0.005421,0.008237,0.27381,0,0.652798,0.134107,2.141366,0,49,Y,H
156.044444,40,51,218,153,12.667217,0.334758,0.018266,0.002241,0.314497,0,0.352478,0.31851,2.132943,0,0,Y,H
113.244444,24,27,63,109,7.863672,0.23576,0.007746,0.002024,0.468127,0,1.32669,0.145391,4.583257,0,4,Y,H
115.355556,1,4,23,25,3.423425,0.187155,0.008705,0.008913,0.417177,0,1.075765,0.205308,5.99872,0,2,N,J
46.311111,7,11,3,14,2.289716,0.210588,0.014683,0.004515,0.339909,0,0.626636,0.347855,6.962057,0,0,N,H
6.413889,3,41,3,2,2.4958,0.201359,0.00314,0,0.529834,0,1.410561,0.413716,9.895809,0,0,Y,K
10.511111,1,6,6,4,1.597054,0.137192,0.003089,0,0.608552,0,1.887673,0.492143,10.388447,0,0,Y,H
45.333333,4,25,41,19,2.144957,0.334764,0.00396,0.004328,0.261342,0,2.374223,0.122993,10.881757,0,9,N,H
108.6,1,9,33,28,1.802542,0.197655,0.005202,0,0.636239,0,3.36236,0.268849,12.364912,0,1,Y,J
65.555556,4,8,41,32,1.361165,0.134719,0.004261,0.002022,0.431999,0,3.226823,0.297996,13.851694,0,0,N,J
23.444444,2,8,18,15,3.140698,0.279346,0.004457,0.000857,0.319868,0,3.268111,0.312282,14.3479,0,9,N,J
3.857639,0,9,1,6,0.296308,0.098769,0.005122,0.002873,0.521423,0.004548,4.28601,0.384762,21.811791,0,0,N,J
12.711111,1,5,0,3,0.092874,0.030958,0.014648,0.006456,0.518509,0,3.892054,0.52535,22.310245,0,0,N,K
66.755556,3,9,2,0,0.493993,0.164664,0.008169,0.007911,0.225897,0,3.525093,0.13272,22.808767,0,4,Y,H
94.488889,1,2,1,2,0.28435,0.023657,0.007849,0.012407,0.746063,0,3.194445,0.114579,23.307351,0,6,N,J
162.488889,7,18,37,59,5.604507,0.172569,0.009354,0.00581,0.339824,0.193366,1.148634,0.227215,10.497548,0,42,N,J
176.422222,16,42,99,134,4.633471,0.246007,0.009986,0.012363,0.260573,0.071133,1.057733,0.119949,10.009561,0,18,Y,H
59.066667,7,58,63,15,3.060317,0.214841,0.001475,0,0.328557,0.095224,0.718547,0.439282,9.522821,0,0,N,K
226.413889,24,42,63,111,6.325403,0.25026,0.009816,0.012987,0.33424,0,0.272533,0.03827,9.037528,0,54,N,J
97.2,49,37,184,176,5.625135,0.322445,0.023983,0.005975,0.151305,0,0.756968,0.094965,8.07233,0,11,N,J
230.422222,33,26,123,57,7.9094,0.308619,0.020084,0.003331,0.307365,0,0.639106,0.234331,7.59311,0,20,Y,H
100.755556,8,36,51,81,6.240618,0.305741,0.007928,0.007285,0.349116,0,0.37779,0.199901,7.116749,0,42,Y,H
100.888889,2,1,60,20,0.156791,0.028461,0.018217,0.006741,0.743286,0.007583,0.396705,0.242885,6.643863,0,23,N,H
203.666667,28,56,133,110,6.753875,0.318858,0.020783,0.015974,0.220426,0,0.38133,0.09154,5.255408,0,21,N,H
241.955556,24,22,46,60,6.152822,0.206226,0.015873,0.02059,0.29366,0,0.736664,0.150493,4.807506,0,37,Y,K
265.977778,27,11,66,55,7.590221,0.18764,0.011676,0.005946,0.49892,0,0.686578,0.058342,3.949394,0,6,Y,H
207.111111,26,47,29,39,6.949266,0.291919,0.018433,0.002493,0.404227,0,0.212003,0.189174,3.548311,1,38,N,K
172.533333,22,45,72,64,3.218036,0.15527,0.018349,0.005499,0.604345,0,0.344239,0.181817,3.175423,0,23,Y,K
223.444444,17,7,62,22,3.202071,0.164076,0.007026,0.004274,0.609505,0,0.584192,0.447277,2.84185,0,0,Y,K
223.222222,34,61,93,127,18.490935,0.315641,0.014346,0.012803,0.347913,0,0.79193,0.139856,2.555956,0,79,Y,J
295.288889,36,124,58,92,7.597565,0.260391,0.013211,0.008633,0.277105,0,0.230332,0.13857,3.165203,1,27,Y,K
271.333333,34,37,91,101,10.830845,0.223727,0.010718,0.00702,0.354204,0,1.626803,0.043747,4.358544,0,20,N,J
48.488889,1,8,5,1,0.370877,0.108181,0.003162,0.017466,0.530946,0,0.441345,0.373202,8.54003,0,0,Y,J
22.311111,1,0,8,1,0.813867,0.165347,0.009405,0,0.5109,0,0.57035,0.428805,9.023575,0,0,N,K
9.284722,1,1,2,2,0.735884,0.055392,0.004229,0,0.932047,0,1.444413,0.543398,9.995524,0,0,N,H
102.4,5,42,39,45,4.306676,0.217541,0.008108,0.00115,0.510695,0,2.418131,0.290575,10.972516,0,0,Y,K
26.866667,7,17,13,35,1.315878,0.159926,0.005179,0.001562,0.320468,0,2.866942,0.284658,12.444858,0,4,N,K
31.622222,3,30,23,20,0.366369,0.088505,0.001391,0.00424,0.339381,0,3.24684,0.159061,14.416855,0,8,N,H
49.844444,0,12,11,2,1.574006,0.237995,0.007665,0.005402,0.375311,0.001517,1.966037,0.284669,14.026132,0,1,Y,K
87.466667,10,24,60,79,1.882191,0.120932,0.013502,0.014503,0.321499,0,1.201259,0.126621,13.046762,0,6,N,K
91.377778,8,19,44,64,1.519883,0.180099,0.010672,0.011432,0.495459,0,0.773832,0.132636,12.558295,0,12,N,K
67.2,7,8,25,22,2.828951,0.15611,0.001974,0.001059,0.27824,0.382515,1.032567,0.321915,11.099062,0,1,N,K
238.777778,9,89,129,63,3.628696,0.28973,0.007316,0.018465,0.211582,0,1.463372,0.05496,10.615177,0,72,Y,K
82.333333,13,20,46,44,9.348389,0.159284,0.010893,0.004403,0.335042,0.13286,0.965372,0.05679,9.652336,0,8,Y,J
362.377778,21,56,298,78,6.883059,0.327573,0.006969,0.002485,0.159774,0,0.656254,0.21036,8.697884,0,34,N,H
248.6,46,91,748,145,7.153079,0.356396,0.013191,0.02685,0.067529,0,0.739882,0.088803,8.224718,0,44,N,J
380.977778,14,19,86,47,4.232218,0.335258,0.014758,0.01954,0.155097,0,0.282598,0.116814,7.289141,0,80,N,J
5.644444,5,6,11,3,1.925344,0.121682,0.012822,0.000271,0.798134,0,1.103426,0.323841,6.373161,0,0,Y,J
108.733333,14,9,34,46,5.447765,0.262601,0.007794,0.011535,0.392486,0,0.394358,0.234656,3.544965,0,2,N,H
89.511111,20,15,81,51,6.827118,0.281102,0.007821,0.007764,0.28421,0,0.616871,0.139655,3.008717,0,59,N,H
31.666667,12,3,12,10,3.783811,0.178383,0.006079,0.004005,0.560267,0,0.832008,0.204143,2.836402,0,4,Y,J
361.955556,40,44,35,51,9.861259,0.272621,0.007185,0.007269,0.331897,0,0.851477,0.024506,2.832592,0,39,Y,J
142.177778,3,7,8,4,1.969618,0.098609,0.021185,0.008854,0.700347,0,0.753491,0.151928,3.872309,0,37,N,J
101.777778,5,19,1,5,1.759164,0.128819,0.016203,0.009011,0.682982,0,0.925125,0.156395,4.241176,0,40,Y,K
40.222222,1,2,13,7,3.362942,0.109104,0.008687,0,0.759174,0,2.172596,0.563317,5.474118,0,0,Y,K
25.666667,5,17,4,6,1.985768,0.24242,0.004771,0,0.444779,0,1.840716,0.405692,6.360155,0,0,N,H
3.060317,0,0,0,0,1.751363,0.225053,0.003472,0,0.866537,0,1.122005,0.501061,7.741445,0,0,Y,K
21.133333,5,1,6,4,0.543777,0.062983,0.005492,0.002573,0.594058,0,1.382557,0.277565,10.11899,0,0,Y,K
27.022222,7,12,44,50,4.825859,0.220235,0.008558,0.004409,0.40293,0,2.292257,0.270519,11.570323,0,1,N,K
68.577778,3,2,0,2,0.699115,0.066926,0.005324,0.00547,0.474492,0.057723,1.685354,0.320546,14.132086,0,0,Y,K
37.911111,5,7,25,35,2.837379,0.248582,0.007754,0.008858,0.517663,0,0.875042,0.1633,13.160602,0,4,N,K
79.222222,1,0,0,0,0.019435,0.001621,0.004091,0.00831,0.11832,0.537444,0.405816,0.384339,11.71238,0,0,N,H
141.733333,4,108,68,36,5.245748,0.300245,0.010502,0,0.161185,0.077045,0.758646,0.530108,10.27902,0,0,Y,J
131.666667,8,41,44,52,5.404415,0.291969,0.003362,0.000944,0.129062,0.133267,0.481167,0.380824,9.805664,0,0,N,H
272.6,19,32,144,90,5.751736,0.326519,0.005574,0.013085,0.107515,0,0.83822,0.192276,8.404133,0,35,N,J
40.844444,6,7,86,19,1.853595,0.085513,0.01526,0.001755,0.748502,0,1.329468,0.225967,6.603078,0,3,N,K
26.111111,0,0,7,5,0.408961,0.04312,0.013435,0.001946,0.851546,0.027041,1.499355,0.675738,5.345937,0,0,N,J
52.777778,2,0,8,3,1.153033,0.094189,0.013652,0.004079,0.838174,0.049781,1.622618,0.199825,4.956999,0,5,Y,H
95.577778,0,10,16,9,1.2806,0.112378,0.002363,0.006089,0.781689,0,1.306309,0.285193,4.589623,0,0,Y,J
459,20,25,324,123,5.794038,0.283604,0.008681,0.012819,0.159987,0,0.746508,0.053764,3.469271,0,42,N,K
106,18,4,33,37,7.675065,0.29382,0.005196,0.006693,0.435211,0.003033,0.770038,0.228995,3.32094,0,15,N,H
615.844444,29,110,65,119,8.543466,0.303542,0.010667,0.008881,0.174064,0,0.275305,0.258525,3.243677,0,4,N,K
184.644444,12,55,23,47,4.372276,0.13763,0.013192,0.015663,0.455928,0,0.735841,0.156575,3.317686,0,18,Y,J
123.8,24,45,58,122,8.507139,0.256758,0.013545,0.001578,0.544866,0,1.234624,0.202888,3.464078,0,6,Y,J
213.888889,46,13,59,104,4.029157,0.209903,0.027738,0.004623,0.553118,0,0.255386,0.195158,4.240075,0,25,N,J
90.288889,0,4,3,5,0.154322,0.02493,0.00042,0.014975,0.709755,0,2.292099,0.363137,6.590526,0,0,N,J
58.355556,0,0,3,6,0.747294,0.133434,0.004245,0.00762,0.701086,0,2.149749,0.614479,7.030493,0,0,N,J
150.511111,0,1,0,3,1.394869,0.159391,0.006683,0.009537,0.83304,0,1.258583,0.109487,7.931799,0,6,Y,K
51.6,2,8,2,4,1.054264,0.184799,0.001958,0.005694,0.330378,0,0.689619,0.182709,9.321579,0,23,N,H
2.370536,0,0,0,0,0,0,0,0,0.330496,0,2.539124,0.951607,15.581984,0,0,N,H
22.222222,0,2,0,0,0,0,0.001912,0,0.673061,0,2.704222,0.966396,16.071435,0,0,Y,H
28.577778,0,1,3,4,1.487023,0.035621,0.002467,0.002467,0.567701,0.148291,1.348225,0.343628,14.2548,0,0,N,J
88,12,12,51,79,4.536197,0.284676,0.00511,0,0.273976,0.013149,1.036708,0.286666,11.386664,0,0,N,J
100.533333,8,85,92,23,2.398245,0.224461,0.010131,0.013643,0.170359,0.037335,1.094383,0.171417,10.915535,0,48,N,H
171.288889,8,44,73,56,5.792402,0.309279,0.004129,0.004239,0.284627,0.02889,0.594687,0.053374,10.447091,0,20,N,H
199.8,23,76,172,150,5.433113,0.3517,0.005809,0.018235,0.171607,0,0.417518,0.114987,8.161232,0,36,Y,K
81.488889,0,4,31,31,0.866199,0.072888,0.013886,0.008121,0.775325,0.00455,1.668531,0.129399,4.954604,0,42,Y,J
330.733333,13,46,514,64,4.331173,0.289529,0.004329,0.015199,0.238398,0,0.933548,0.082446,4.126319,0,30,N,K
146.333333,11,97,27,34,4.520319,0.192578,0.006296,0.016193,0.518351,0,0.561781,0.17499,3.809476,0,78,N,H
155.311111,6,11,9,3,1.378267,0.089341,0.005174,0.027764,0.603223,0,0.478685,0.23195,3.742313,0,4,Y,H
227.6,27,34,54,124,5.662124,0.225151,0.005074,0.004289,0.531798,0,0.766575,0.067566,3.806639,0,22,Y,H
144.155556,21,12,42,92,5.927763,0.255593,0.008618,0.002367,0.586811,0.001516,1.187992,0.11617,3.934883,0,8,Y,K
70.222222,5,5,16,12,2.112927,0.118659,0.027101,0,0.763371,0.024263,0.25039,0.317642,4.632678,1,0,N,K
20.488889,4,5,12,5,2.091043,0.136444,0.022104,0,0.713964,0,0.592285,0.505473,4.945149,0,0,N,K
79.888889,0,0,1,0,0.118593,0.013622,0.016779,0.013609,0.764597,0,1.067196,0.168146,5.286521,0,24,N,H
33.8,1,1,0,1,1.332861,0.14374,0.014071,0.000412,0.815751,0.016778,2.053076,0.576916,6.035967,0,0,Y,J
19.066667,0,3,1,0,0.193269,0.02579,0.001419,0.008693,0.617792,0,2.411832,0.497208,6.849708,0,0,N,J
26.777778,0,4,2,3,0.604619,0.076828,0.002351,0,0.469429,0.002793,1.966525,0.168036,7.274015,0,3,Y,H
9.577778,2,13,18,4,2.085045,0.270206,0.003418,0,0.436954,0.103355,1.554833,0.148627,7.707405,0,1,Y,H
109.644444,12,26,41,71,0.793692,0.160003,0.007086,0.007209,0.416045,0,1.008999,0.168855,8.595912,0,7,Y,K
94.244444,5,10,13,16,1.26874,0.202074,0.003027,0.016845,0.314435,0,1.140487,0.159906,9.506592,0,58,Y,J
103.155556,0,29,0,5,3.715883,0.134732,0.004794,0,0.754032,0,1.256417,0.102198,11.37306,0,6,N,H
31.733333,0,0,0,0,0,0,0,0.002294,0.840272,0,1.966758,0.317951,15.208185,0,0,Y,J
51.733333,0,0,0,0,0,0,0.004125,0.008274,0.535232,0,2.05762,0.581275,15.693365,0,0,N,H
7.183333,3,3,3,4,2.074532,0.171838,0.012318,0.003964,0.624198,0.00069,0.663462,0.143053,13.916737,0,22,N,H
26.044444,2,2,2,10,0.895591,0.054466,0.012623,0.0157,0.759543,0,0.292158,0.254854,13.441294,0,7,N,K
172.044444,4,6,13,10,1.614934,0.136963,0.014848,0.01782,0.458915,0,0.391176,0.251005,12.967697,0,1,N,H
68.155556,3,6,21,26,1.020585,0.125954,0.007761,0.006513,0.275601,0.382385,0.963675,0.059229,12.026919,0,15,N,J
174.422222,11,12,39,58,4.740016,0.310619,0.00386,0.004999,0.165212,0.13969,1.352423,0.401398,11.560258,0,0,N,K
152.933333,12,45,55,48,2.951911,0.250537,0.007316,0.014914,0.183287,0,0.999823,0.333428,11.096503,0,0,Y,J
52.2,7,43,25,13,4.015616,0.241363,0.006514,0,0.395893,0.073596,0.533882,0.332871,10.636032,0,0,N,K
73.861111,11,11,48,45,4.683796,0.307804,0.007042,0.005966,0.281024,0,0.596488,0.504695,9.726807,0,0,Y,H
28.2,2,19,5,9,1.957277,0.177206,0.005112,0.004906,0.208199,0,1.048663,0.288604,9.279201,0,4,N,J
437.8,16,47,100,127,4.516033,0.375131,0.005806,0.033129,0.121736,0,0.304517,0.084567,7.97383,0,25,N,K
164.866667,13,12,17,18,2.798754,0.233014,0.010801,0.019818,0.205708,0,1.401981,0.107865,6.749842,0,40,Y,J
61.866667,3,3,5,8,1.098018,0.124463,0.010082,0.004023,0.726426,0,1.680251,0.541647,5.052165,0,0,N,K
23.066667,1,19,15,6,0.987824,0.085959,0.001239,0.004142,0.839256,0,1.478428,0.591326,4.797621,0,0,N,K
243.044444,20,67,297,75,4.980243,0.324028,0.002132,0.010621,0.348219,0,0.340171,0.071416,4.300647,0,32,N,K
48.933333,19,30,165,99,4.920539,0.316443,0.006758,0.008872,0.24115,0.003033,0.171049,0.152175,4.241269,1,44,N,H
36.733333,4,2,3,13,1.401629,0.135001,0.01356,0.001867,0.472092,0.001334,1.218177,0.15889,4.578162,0,4,N,K
88.666667,0,1,5,2,1.27389,0.088356,0.006444,0.004977,0.718169,0.024166,2.170851,0.735306,6.357386,0,0,Y,K
45.977778,2,10,9,14,1.267873,0.177938,0.003885,0,0.400354,0,1.295558,0.316469,7.961631,0,2,Y,J
20.6,3,14,1,2,1.562332,0.246621,0.003737,0,0.549698,0.041576,0.853672,0.464941,8.3893,0,0,N,K
51.2,5,5,3,4,2.599312,0.194679,0.005717,0.009363,0.643059,0,0.758171,0.129372,11.546859,0,48,Y,K
72.955556,4,0,15,28,0.419175,0.057087,0.004934,0.001949,0.773299,0,0.250302,0.192925,13.607051,1,43,N,J
55.088889,4,1,2,0,1.527494,0.139881,0.011362,0.00798,0.605661,0.007584,0.45588,0.135841,13.139431,0,16,N,J
159.755556,3,2,17,25,1.382263,0.143139,0.009021,0.012103,0.610756,0,0.92358,0.058089,12.674283,0,5,N,H
51.577778,0,0,2,3,0.222483,0.019461,0.006145,0.014186,0.518425,0.265103,1.246362,0.343913,12.211889,0,0,N,K
136.844444,3,32,48,16,0.955032,0.147055,0.000116,0.02622,0.32893,0,0.993307,0.396701,11.296718,0,0,Y,J
272.866667,15,45,51,69,3.734964,0.262663,0.00974,0.012831,0.304262,0,0.23964,0.130491,10.397184,1,2,N,K
154.755556,6,9,29,8,3.1785,0.247655,0.005597,0.004022,0.144444,0,1.062166,0.173852,9.517722,0,6,Y,H
225.711111,43,32,85,145,4.813711,0.299083,0.009583,0.019532,0.192284,0,0.700553,0.109634,8.664447,0,72,Y,H
282.488889,16,17,39,44,2.516496,0.204467,0.009368,0.018403,0.305101,0,0.591036,0.180692,8.250178,0,33,N,J
210.6,16,163,486,118,4.809202,0.338586,0.006009,0.006046,0.230826,0,0.41171,0.212945,7.845906,0,7,Y,J
145.177778,14,19,92,114,6.322059,0.287348,0.021436,0.011761,0.2624,0,1.144494,0.045085,7.074167,0,12,Y,J
57.733333,8,9,36,45,2.702983,0.139638,0.012367,0.004763,0.671239,0,1.621743,0.164099,6.710934,0,20,Y,J
9.286111,0,0,19,1,0.015454,0.005151,0.007744,0,0.999433,0,1.917084,1.035641,5.244105,0,0,Y,H
4.602778,0,1,3,0,0.453871,0.048228,0.00768,0,0.945523,0,1.445251,0.887995,5.049102,0,0,Y,H
186.444444,22,49,153,101,5.257654,0.335736,0.003468,0.00859,0.317004,0,0.644852,0.11184,4.793645,0,33,Y,J
153.311111,9,16,21,23,3.088117,0.234681,0.007921,0.012664,0.345883,0,0.755472,0.261094,4.791391,0,13,N,K
35.444444,3,1,7,11,2.35683,0.140677,0.022029,0.000856,0.699029,0.033363,0.723149,0.23634,5.044108,0,2,N,J
119.688889,14,24,9,31,4.159978,0.257223,0.016057,0.001748,0.610456,0,0.819777,0.160363,5.237922,0,9,Y,K
